개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
4010000,4010000-101-2017-00348,2017-08-23,폐업,2023-03-22,39.99,429-300,14988,전설갈비목감점,한식,I,,,,,,,N,2026-05-02 22:06:06,"경기도 시흥시 목감중앙로 20, 1층 104호 (조남동)",,,,폐업,02,39.99,,03,,,한식,,,0314027566,186892.726607014    ,430434.716483346    ,경기도 시흥시 조남동 662 104호,,2023-03-22 16:25:54
4010000,4010000-101-2004-00594,2004-12-29,폐업,2007-06-13,38.86,429-847,,황토항아리,한식,I,,,,,,,N,2026-05-02 22:05:15,,,,,폐업,02,38.86,,03,,,한식,,,0314332231,178153.115313327    ,427226.876452915    ,경기도 시흥시 정왕동 1167-5 1층 ,,2004-12-29 00:00:00
4010000,4010000-101-2020-00018,2020-01-07,폐업,2025-11-06,67.11,429-861,,압구정편의점시흥배곧점,호프/통닭,U,,,,,,,N,2026-05-02 22:06:19,"경기도 시흥시 서울대학로264번길 35, 시흥배곧 아브뉴프랑 센트럴 그린 1층 132,133호 (정왕동)",,,,폐업,02,67.11,,03,,,호프/통닭,,,0314970907,175872.874118702    ,429554.239955081    ,경기도 시흥시 정왕동 1771-31 시흥배곧 아브뉴프랑 센트럴 그린 ,,2025-11-06 08:56:19
4010000,4010000-101-2022-00449,2022-06-28,폐업,2024-06-20,28.12,429-010,14908,인생건어물시흥대야점,한식,I,,,,,,,N,2026-05-02 22:06:35,"경기도 시흥시 비둘기공원7길 10, 상가동 1층 102호 (대야동, e편한세상 시흥 센텀하임)",,,,폐업,02,28.12,,03,,,한식,,,,181567.267181561    ,438138.102100341    ,경기도 시흥시 대야동 692 e편한세상 시흥 센텀하임 ,,2024-06-20 15:09:50
4010000,4010000-101-2021-00028,2021-01-12,폐업,2024-04-30,20.98,429-863,15053,라호문마라탕앤꼬치튀김,한식,I,,,,,,,N,2026-05-02 22:06:26,"경기도 시흥시 봉우재로51번길 4-3, 우형공조시스템 1층 일부호 (정왕동)",,,,폐업,02,20.98,,03,,,한식,,,,177360.91786011     ,427304.244073378    ,경기도 시흥시 정왕동 1836-3 우형공조시스템 ,,2024-04-30 10:23:31
4010000,4010000-101-1995-00080,1995-09-23,폐업,1999-10-19,53.76,429-810,,김부자숯불갈비,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:48,,,,,폐업,02,53.76,0,03,기타,,한식,,,0310000000,181188.148475528    ,438195.017227682    ,경기도 시흥시 대야동 473-8 ,,2001-07-25 00:00:00
4010000,4010000-101-2009-00107,2009-04-09,영업/정상,,42.42,429-865,15020,연탄갈비,식육(숯불구이),I,,,,,,,N,2026-05-02 22:05:34,"경기도 시흥시 함송로 15, 115호 (정왕동)",,,,영업,01,42.42,,01,,,식육(숯불구이),,,0313199092,176035.535074099    ,429144.230146749    ,경기도 시흥시 정왕동 1881-11 115호 ,,2021-07-02 14:16:36
4010000,4010000-101-2005-00440,2005-11-09,폐업,2006-03-15,33.00,429-828,,새김밥나라,분식,I,,,,,,0,N,2026-05-02 22:05:19,,,,,폐업,02,33,0,03,,,분식,,,0313126728,180734.603273018    ,437772.105995678    ,경기도 시흥시 신천동 713-5 ,,2005-11-09 00:00:00
4010000,4010000-101-1996-00177,1996-12-23,폐업,2003-05-29,31.04,429-810,,아줌마식당,중국식,I,,,,,상수도전용,0,N,2026-05-02 22:03:50,,,,,폐업,02,31.04,0,03,주택가주변,,중국식,,,0313124598,181024.829751196    ,438374.349749616    ,경기도 시흥시 대야동 463-18 1층 ,,2002-06-29 00:00:00
4010000,4010000-101-2000-00211,2000-11-15,폐업,2008-06-05,162.43,429-861,,등나무집,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:08,,,,,폐업,02,162.43,0,03,기타,,한식,,,0314333292,176438.124351869    ,426906.808118059    ,경기도 시흥시 정왕동 1741-4 ,,2003-09-29 00:00:00
4010000,4010000-101-2025-00508,2025-10-10,폐업,2025-10-12,3.30,429-450,15119,아라치거북섬점,기타,U,,,,,,,N,2026-05-02 22:06:58,"경기도 시흥시 거북섬로 26, 잔디광장일대 (정왕동)",,,,폐업,02,3.3,,03,,,기타,,,,170948.527053604    ,425086.761777863    ,경기도 시흥시 정왕동 2726-5 85호 공원 내 공중화장실 ,,2025-10-27 12:43:22
4010000,4010000-101-1999-00034,1999-04-12,폐업,2005-05-20,25.60,429-862,,강원닭곰탕,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:01,,,,,폐업,02,25.6,0,03,유흥업소밀집지역,,한식,,,0314332067,176315.118341799    ,427117.921454777    ,경기도 시흥시 정왕동 1731-15 ,,2001-12-21 00:00:00
4010000,4010000-101-2000-00387,2000-12-13,폐업,2005-05-20,29.19,429-840,,미도리,일식,I,,,,,상수도전용,0,N,2026-05-02 22:04:13,,,,,폐업,02,29.19,0,03,기타,,일식,,,0313154567,181640.455424406    ,437569.775273066    ,경기도 시흥시 은행동 554-6 ,,2002-05-21 00:00:00
4010000,4010000-101-2010-00331,2010-08-10,영업/정상,,57.02,429-862,15036,두부가,한식,I,,,,,,,N,2026-05-02 22:05:39,"경기도 시흥시 중심상가로 160 (정왕동,우리프라자 104~106호)",,,,영업,01,57.02,,01,,,한식,,,0314311105,176295.313485731    ,427133.33769346     ,경기도 시흥시 정왕동 1731-13 우리프라자 104~106호 ,,2025-06-24 10:24:18
4010000,4010000-101-1993-00019,1993-04-08,폐업,2021-02-23,69.54,429-110,14933,무지식당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:45,경기도 시흥시 금오로 131-1 (무지내동),,,,폐업,02,69.54,0,03,학교정화(상대),,한식,,,0316932046,185729.916500062    ,434869.397008947    ,경기도 시흥시 무지내동 282-2 ,,2021-02-23 13:05:50
4010000,4010000-101-2015-00330,2015-07-09,폐업,2024-06-14,57.32,429-862,15036,코바코,호프/통닭,I,,,,,,,N,2026-05-02 22:05:55,"경기도 시흥시 중심상가로 159, 103호 (정왕동, 에이스프라자)",,,,폐업,02,57.32,,03,,,호프/통닭,,,0314317567,176324.901765416    ,427171.144403943    ,경기도 시흥시 정왕동 1728-18 ,,2024-06-14 12:37:38
4010000,4010000-101-2016-00016,2016-01-18,폐업,2017-06-27,26.39,429-270,14977,김밥속에단무지,분식,I,,,,,,,N,2026-05-02 22:05:56,"경기도 시흥시 연성로 93, 101호 (하상동, 금호프라자)",,,,폐업,02,26.39,,03,,,분식,,,0313132328,183446.465767587    ,432114.621847972    ,경기도 시흥시 하상동 377-1 101호,,2017-06-27 09:19:23
4010000,4010000-101-2022-00843,2022-11-18,폐업,2025-09-05,56.05,429-865,15020,천년닭강정정왕배곧점,경양식,I,,,,,,,N,2026-05-02 22:06:38,"경기도 시흥시 함송로 15, 화신프라자 1층 106호 (정왕동)",,,,폐업,02,56.05,,03,,,경양식,,,,176035.535074099    ,429144.230146749    ,경기도 시흥시 정왕동 1881-11 화신프라자 ,,2025-09-05 14:17:23
4010000,4010000-101-2022-00916,2022-12-13,영업/정상,,264.00,429-240,14999,샤브포레시흥능곡점,기타,I,,,,,,,Y,2026-05-02 22:06:38,"경기도 시흥시 능곡번영길 30, 8층 807-1호~809-2호 (능곡동)",,,,영업,01,264,,01,,,기타,,,03180440026,182800.783926613    ,429794.882209076    ,경기도 시흥시 능곡동 212 ,,2023-06-29 17:40:29
4010000,4010000-101-1999-00204,1999-11-18,폐업,2022-11-15,65.43,429-874,14911,슈퍼감자탕,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:03,경기도 시흥시 비둘기공원1길 32 (대야동),,,,폐업,02,65.43,0,03,아파트지역,,한식,,,0313188883,181507.560378169    ,437663.496360734    ,경기도 시흥시 대야동 551-1 ,,2022-11-15 15:14:37
4010000,4010000-101-2023-00060,2023-02-02,폐업,2024-10-07,42.14,429-837,14916,인디아팰리스,"외국음식전문점(인도,태국등)",I,,,,,,,N,2026-05-02 22:06:39,"경기도 시흥시 은행로 154, 반도프라자 1층 일부호 (은행동)",,,,폐업,02,42.14,,03,,,"외국음식전문점(인도,태국등)",,,0314942033,182195.538353151    ,438084.701611369    ,경기도 시흥시 은행동 529-6 반도프라자 ,,2024-10-07 14:19:21
4010000,4010000-101-2018-00250,2018-05-23,폐업,2022-09-20,109.02,,15011,마장동이씨뒷고기,한식,I,,,,,,,N,2026-05-02 22:06:10,"경기도 시흥시 서울대학로278번길 43-7, 배곧 유호 N-CITY 1차 1층 121,122호 (배곧동)",,,,폐업,02,109.02,,03,,,한식,,,,175989.377390197    ,429665.736641635    ,경기도 시흥시 배곧동 200-2 배곧 유호 N-CITY 1차 ,,2022-09-20 15:45:39
4010000,4010000-101-2026-00388,2026-08-27,영업/정상,,74.79,429-817,14940,한상주막,기타,U,,,,,,,N,2026-09-02 21:47:50,"경기도 시흥시 매화로 62-12, 1동 1층 101호,102호 (매화동, 영진아트맨션5차)",,,,영업,01,74.79,,01,,,기타,,,,183432.620630019    ,434795.002756822    ,경기도 시흥시 매화동 251-1 영진아트맨션5차 ,,2026-09-01 10:34:48
4010000,4010000-101-2010-00189,2010-05-18,폐업,2020-01-17,142.80,429-867,15015,엄마네아구찜전문점,한식,I,,,,,,,N,2026-05-02 22:05:38,"경기도 시흥시 오이도중앙로 31-1, 1층 (정왕동)",,,,폐업,02,142.8,,03,,,한식,,,0314981418,172470.287088383    ,427062.410722992    ,경기도 시흥시 정왕동 1995-4 1층 ,,2020-01-17 09:20:11
4010000,4010000-101-2020-00414,2020-07-07,폐업,2023-01-10,104.40,429-864,15040,오늘한잔,정종/대포집/소주방,I,,,,,,,N,2026-05-02 22:06:22,"경기도 시흥시 중심상가로 47, 103호 (정왕동)",,,,폐업,02,104.4,,03,,,정종/대포집/소주방,,,,175439.975108847    ,427860.328902524    ,경기도 시흥시 정왕동 1859-18 시화성모병원 ,,2023-01-10 14:07:16
4010000,4010000-101-2003-00529,2003-09-29,폐업,2006-05-12,37.61,429-847,,복돈참숯구이마을,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:33,,,,,폐업,02,37.61,0,03,,,한식,,,0314325317,177766.448272956    ,427060.439497509    ,경기도 시흥시 정왕동 1200-15 1층 ,,2003-09-29 00:00:00
4010000,4010000-101-2019-00222,2019-05-03,영업/정상,,235.52,429-450,15118,안용준서울추어탕,한식,I,,,,,,,N,2026-05-02 22:06:15,"경기도 시흥시 엠티브이26로19번길 1 (주)에이스타워 1층 107, 108호 (정왕동)",,,,영업,01,235.52,,01,,,한식,,,0314888810,173544.476054361    ,424373.773732604    ,경기도 시흥시 정왕동 2654-2 (주)에이스타워 ,,2022-01-21 09:42:03
4010000,4010000-101-2019-00053,2019-02-08,폐업,2020-07-24,190.40,429-807,14900,뜰안채한정식,한식,I,,,,,,,N,2026-05-02 22:06:14,"경기도 시흥시 하우로122번길 23, 1층 (대야동)",,,,폐업,02,190.4,,03,,,한식,,,,180863.953046716    ,440698.046171437    ,경기도 시흥시 대야동 3-37 ,,2020-07-31 10:15:44
4010000,4010000-101-2011-00267,2011-08-04,폐업,2018-12-21,82.85,429-874,14912,성심푸드,한식,I,,,,,,,N,2026-05-02 22:05:42,"경기도 시흥시 비둘기공원7길 39, 102호 (대야동)",,,,폐업,02,82.85,,03,,,한식,,,0314758763,181562.531848219    ,437843.545733032    ,경기도 시흥시 대야동 544-1 102호 ,,2018-12-26 11:36:12
4010000,4010000-101-2001-00229,2001-07-12,폐업,2005-05-20,215.57,429-834,,먹적골수산물직판장,일식,I,,,,,상수도전용,0,N,2026-05-02 22:04:19,,,,,폐업,02,215.57,0,03,기타,,일식,,,0313183066,176857.594428569    ,432539.874376326    ,경기도 시흥시 월곶동 991-1 2 ,,2002-01-21 00:00:00
4010000,4010000-101-2023-00809,2023-10-25,폐업,2023-11-04,,429-818,,리헨스튜디오,한식,I,,,,,,,N,2026-05-02 22:06:45,,,,,폐업,02,0,,03,,,한식,,,,183187.064008672    ,434696.366619086    ,경기도 시흥시 매화동 319 일원 제18회 호조벌 축제 행사장 내 ,,2023-11-05 04:15:09
4010000,4010000-101-2025-00172,2025-04-25,폐업,2025-06-30,15.00,429-240,15121,한상,기타,I,,,,,,,N,2026-05-02 22:06:54,"경기도 시흥시 장현능곡로 155, 시흥 플랑드르 1016호일부호 (능곡동)",,,,폐업,02,15,,03,,,기타,,,,182864.742763587    ,429902.071373508    ,경기도 시흥시 능곡동 871 시흥 플랑드르 ,,2025-06-30 13:21:25
4010000,4010000-101-2011-00304,2011-09-01,폐업,2018-07-09,378.00,429-930,,경원궁,한식,I,,,,,,,N,2026-05-02 22:05:43,경기도 시흥시 역전로302번길 6 (정왕동),,,,폐업,02,378,,03,,,한식,,,0315029595,176844.681634366    ,427872.905233953    ,경기도 시흥시 정왕동 2303-1 ,,2018-07-09 15:05:58
4010000,4010000-101-2025-00459,2025-09-18,폐업,2025-09-21,,429-828,14910,꼬독이,기타,I,,,,,,,N,2026-05-02 22:06:57,"경기도 시흥시 호현로22번길 3, 신천동 문화의거리 (신천동)",,,,폐업,02,0,,03,,,기타,,,,180905.407502436    ,437786.157653849    ,경기도 시흥시 신천동 707-39 ,,2025-09-22 04:15:09
4010000,4010000-101-2005-00122,2005-04-20,폐업,2010-07-26,162.20,429-834,,왕염이동태탕,한식,I,,,,,,,N,2026-05-02 22:05:16,,,,,폐업,02,162.2,,03,,,한식,,,0313185718,176679.463152938    ,432080.027950486    ,경기도 시흥시 월곶동 1010-4 풍림1차주상가동 202호 ,,2008-10-27 14:35:56
4010000,4010000-101-2005-00332,2005-09-09,폐업,2006-06-30,21.12,429-251,,자운영닭칼국수,한식,I,,,,,,,N,2026-05-02 22:05:19,,,,,폐업,02,21.12,,03,,,한식,,,0314350652,182208.00355716     ,433084.743687313    ,경기도 시흥시 하중동 824-2 1층 ,,2005-09-09 00:00:00
4010000,4010000-101-2020-00708,2020-10-13,폐업,2026-02-27,39.96,429-252,14976,열정국밥,한식,U,,,,,,,N,2026-05-02 22:06:24,"경기도 시흥시 하중로 233, 1층 107호 (하중동)",,,,폐업,02,39.96,,03,,,한식,,,07041368446,182790.60670754     ,432133.915565351    ,경기도 시흥시 하중동 873-1 ,,2026-02-27 08:57:05
4010000,4010000-101-1997-00088,1997-05-28,폐업,2012-10-12,103.23,429-800,15004,숲속가든,한식,I,,,,,지하수전용,0,N,2026-05-02 22:03:53,경기도 시흥시 군자로315번길 9 (거모동),,,,폐업,02,103.23,0,03,기타,,한식,,,0313122114,179813.249216481    ,428547.213912925    ,경기도 시흥시 거모동 636 ,,2011-12-08 09:09:37
4010000,4010000-101-2016-00013,2016-01-15,폐업,2016-03-22,24.84,429-847,15052,마쪼찜닭,한식,I,,,,,,,N,2026-05-02 22:05:56,"경기도 시흥시 군서로18번길 24, 1층 (정왕동)",,,,폐업,02,24.84,,03,,,한식,,,,177898.547845421    ,427160.053133985    ,경기도 시흥시 정왕동 1179-13 21층 ,,2016-01-15 14:39:56
4010000,4010000-101-2016-00111,2016-04-28,폐업,2020-07-06,80.66,429-861,,홍짜장,중국식,I,,,,,,,N,2026-05-02 22:05:56,"경기도 시흥시 배곧4로 32-27, 206호 (정왕동)",,,,폐업,02,80.66,,03,,,중국식,,,,175621.112587005    ,430662.360321249    ,경기도 시흥시 정왕동 1772-21 206호,,2020-07-06 14:39:30
4010000,4010000-101-2021-00029,2021-01-13,영업/정상,,50.46,429-847,15052,라뿌라전통마라탕,기타,U,,,,,,,N,2026-05-02 22:06:26,"경기도 시흥시 군서로14번길 7, 1층 일부호 (정왕동)",,,,영업,01,50.46,,01,,,기타,,,,177811.06           ,427010.474          ,경기도 시흥시 정왕동 1199-3 ,,2026-04-01 10:26:09
4010000,4010000-101-2011-00374,2011-10-27,폐업,2020-06-04,36.00,429-240,14995,미다래시흥능곡점,한식,I,,,,,,,N,2026-05-02 22:05:44,"경기도 시흥시 승지로60번길 12 (능곡동, 광장(프)108호)",,,,폐업,02,36,,03,,,한식,,,0313118066,183247.368969468    ,429651.877455461    ,경기도 시흥시 능곡동 747 광장(프)108호 ,,2020-06-04 10:25:47
4010000,4010000-101-2025-00573,2025-10-22,영업/정상,,36.66,429-831,14950,홍이네곱창,한식,I,,,,,,,N,2026-05-02 22:06:59,"경기도 시흥시 신천로44번길 33, 나동 1층 102호 일부호 (신천동, 남영맨션)",,,,영업,01,36.66,,01,,,한식,,,,181331.808668648    ,437287.547587187    ,경기도 시흥시 신천동 781-9 남영맨션 ,,2025-11-18 09:41:27
4010000,4010000-101-2005-00166,2005-05-13,폐업,2009-11-04,63.60,429-867,,바다락,기타,I,,,,,,,N,2026-05-02 22:05:17,,,,,폐업,02,63.6,,03,,,기타,,,0314969548,172149.143600535    ,426642.311651526    ,경기도 시흥시 정왕동 2031-13 2층 ,,2009-04-27 11:12:49
4010000,4010000-101-2011-00373,2011-10-26,폐업,2017-01-23,52.50,429-816,,매화식당,한식,I,,,,,,,N,2026-05-02 22:05:44,"경기도 시흥시 수인로 2918, 1층 (매화동)",,,,폐업,02,52.5,,03,,,한식,,,0313121992,,,경기도 시흥시 매화동 106-7 1층 ,,2012-03-28 09:57:24
4010000,4010000-101-2019-00133,2019-03-21,폐업,2023-09-21,21.70,429-450,15030,스틸라이스푸드,한식,I,,,,,,,N,2026-05-02 22:06:14,"경기도 시흥시 옥구천서로373번길 8-1, 1층 106호 (정왕동, 영남5차아파트)",,,,폐업,02,21.7,,03,,,한식,,,,175761.695345499    ,428294.76389749     ,경기도 시흥시 정왕동 1866-6 영남아파트 상가동 106호,,2023-09-21 14:59:51
4010000,4010000-101-2025-00464,2025-09-19,폐업,2025-09-20,,429-060,14923,다온면,기타,I,,,,,,,N,2026-05-02 22:06:57,"경기도 시흥시 은계중앙로 214, 은계호수공원 (은행동)",,,,폐업,02,0,,03,,,기타,,,,,,경기도 시흥시 은행동 0 은계호수 수변공원 2 관리소 및 화장실 ,,2025-09-21 04:15:09
4010000,4010000-101-2021-00943,2021-12-20,폐업,2026-07-10,41.34,,15011,꾸꾸삼겹배곧점,식육(숯불구이),U,,,,,,,N,2026-07-11 21:47:50,"경기도 시흥시 서울대학로264번길 12, 208동 2층 B-249호 (배곧동, 시흥배곧 C2블럭 호반 써밋플레이스 아파트)",,,,폐업,02,41.34,,03,,,식육(숯불구이),,,,175567.50349741     ,429607.563940626    ,경기도 시흥시 배곧동 221 시흥배곧 C2블럭 호반 써밋플레이스 아파트 ,,2026-07-10 09:16:00
4010000,4010000-101-1999-00321,1999-09-07,폐업,2005-12-16,73.00,429-430,,오비게이트연성점,경양식,I,,,,,상수도전용,0,N,2026-05-02 22:04:04,,,,,폐업,02,73,0,03,아파트지역,,경양식,,,0312411212,,,"경기도 시흥시 장곡동 9999 연성2지구27블럭1,2,3룻트금강프라자203호 ",,2001-12-22 00:00:00
4010000,4010000-101-2000-00015,2000-01-28,폐업,2001-03-19,34.80,429-861,,원조돌곱창구이,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:07,,,,,폐업,02,34.8,0,03,유흥업소밀집지역,,한식,,,0314975818,176600.993991392    ,427051.546457687    ,경기도 시흥시 정왕동 1737-2 ,,2001-07-25 00:00:00
4010000,4010000-101-2021-00382,2021-05-25,영업/정상,,56.40,429-240,14995,탕화쿵푸마라탕능곡동점,중국식,I,,,,,,,N,2026-05-02 22:06:28,"경기도 시흥시 승지로60번길 17, 현대프라자 1층 116호 (능곡동)",,,,영업,01,56.4,,01,,,중국식,,,,183330.199662767    ,429662.426283644    ,경기도 시흥시 능곡동 758 현대프라자 ,,2021-05-25 11:57:08
4010000,4010000-101-2022-00462,2022-07-04,영업/정상,,39.90,429-828,14904,천하드림,기타,I,,,,,,,N,2026-05-02 22:06:35,"경기도 시흥시 호현로 43, 1층 일부호 (신천동)",,,,영업,01,39.9,,01,,,기타,,,,180905.525431022    ,438027.005909824    ,경기도 시흥시 신천동 704-10 ,,2022-08-23 17:05:31
4010000,4010000-101-2023-00168,2023-03-23,영업/정상,,283.15,429-060,14923,샤브마니아시흥은계호수점,기타,I,,,,,,,Y,2026-06-23 21:47:50,"경기도 시흥시 은계중앙로 238, 호수의 아침 3층 301호 302호 303호 (은행동)",,,,영업,01,283.15,,01,,,기타,,,0313134827,182601.480180004    ,438152.051326862    ,경기도 시흥시 은행동 608-6 호수의 아침 ,,2023-04-28 15:27:18
4010000,4010000-101-2002-00295,2002-06-27,폐업,2013-11-28,431.17,429-834,14963,전라도무안집,한식,I,,,,,,0,N,2026-05-02 22:04:26,"경기도 시흥시 월곶중앙로 57 (월곶동,104, 201호)",,,,폐업,02,431.17,0,03,,,한식,,,0313180320,176807.72959557     ,431848.270854599    ,"경기도 시흥시 월곶동 1014-4 104, 201호 ",,2010-12-24 10:04:47
4010000,4010000-101-2007-00134,2007-04-10,폐업,2009-08-31,152.68,429-440,,시골집,한식,I,,,,,,,N,2026-05-02 22:05:27,,,,,폐업,02,152.68,,03,,,한식,,,0314350133,,,경기도 시흥시 월곶동 1009-2 중앙프라자207-209호 ,,2007-04-10 00:00:00
4010000,4010000-101-2018-00475,2018-09-07,폐업,2025-02-03,26.66,429-847,15052,연변정통순대,한식,I,,,,,,,N,2026-05-02 22:06:11,"경기도 시흥시 정왕천로411번길 3, 1층 일부호 (정왕동)",,,,폐업,02,26.66,,03,,,한식,,,,177917.788135112    ,426957.596480318    ,경기도 시흥시 정왕동 1196 ,,2025-02-03 10:27:26
4010000,4010000-101-2022-00043,2022-01-21,폐업,2022-11-09,22.74,429-810,14905,큰들분식찬,기타,I,,,,,,,N,2026-05-02 22:06:32,"경기도 시흥시 복지로63번길 15, 1층 102호 일부호 (대야동, 두산주택)",,,,폐업,02,22.74,,03,,,기타,,,0315045225,181202.005207712    ,438171.506557806    ,경기도 시흥시 대야동 471 두산주택 ,,2022-11-09 11:48:39
